calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url,ingredients,ingredients_normalized,ingredients_canonical
121.0,17.0,Desserts,5.0,"{'@type': 'NutritionInformation', 'calories': ' 121 calories', 'fatContent': '5g fat (3g saturated fat)', 'cholesterolContent': '34mg cholesterol', 'sodiumContent': '73mg sodium', 'carbohydrateContent': '17g carbohydrate (12g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '2g protein. '}",2.0,4.8333335,12.0,taste_of_home,Candy Bar Brownies,https://www.tasteofhome.com/recipes/candy-bar-brownies/,,,
201.0,28.0,Desserts,9.0,"{'@type': 'NutritionInformation', 'calories': ' 201 calories', 'fatContent': '9g fat (2g saturated fat)', 'cholesterolContent': '14mg cholesterol', 'sodiumContent': '90mg sodium', 'carbohydrateContent': '28g carbohydrate (20g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '2g protein. '}",2.0,4.6923075,26.0,taste_of_home,Oatmeal Sandwich Cookies,https://www.tasteofhome.com/recipes/oatmeal-sandwich-cookies/,,,
170.0,26.0,Desserts,5.0,"{'@type': 'NutritionInformation', 'calories': ' 170 calories', 'fatContent': '5g fat (3g saturated fat)', 'cholesterolContent': '13mg cholesterol', 'sodiumContent': '93mg sodium', 'carbohydrateContent': '26g carbohydrate (20g sugars', 'fiberContent': '5g fiber)', 'proteinContent': '3g protein.  <B><b>Diabetic Exchanges</b>: </B>1 starch'}",3.0,5.0,2.0,taste_of_home,Cookies 'n' Cream Berry Desserts,https://www.tasteofhome.com/recipes/cookies-n-cream-berry-desserts/,,,
677.0,81.0,Desserts,36.0,"{'@type': 'NutritionInformation', 'calories': ' 677 calories', 'fatContent': '36g fat (20g saturated fat)', 'cholesterolContent': '167mg cholesterol', 'sodiumContent': '469mg sodium', 'carbohydrateContent': '81g carbohydrate (58g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '8g protein. '}",8.0,5.0,2.0,taste_of_home,Southern Lane Cake,https://www.tasteofhome.com/recipes/southern-lane-cake/,,,
841.0,96.0,Desserts,48.0,"{'@type': 'NutritionInformation', 'calories': ' 841 calories', 'fatContent': '48g fat (30g saturated fat)', 'cholesterolContent': '219mg cholesterol', 'sodiumContent': '656mg sodium', 'carbohydrateContent': '96g carbohydrate (72g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '8g protein.'}",8.0,4.535714,28.0,taste_of_home,Lemon Layer Cake,https://www.tasteofhome.com/recipes/lemon-layer-cake/,,,
192.0,33.0,Desserts,6.0,"{'@type': 'NutritionInformation', 'calories': ' 192 calories', 'fatContent': '6g fat (3g saturated fat)', 'cholesterolContent': '19mg cholesterol', 'sodiumContent': '206mg sodium', 'carbohydrateContent': '33g carbohydrate (22g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '1g protein. '}",1.0,4.785714,14.0,taste_of_home,Contest-Winning Strawberry Jam Bars,https://www.tasteofhome.com/recipes/contest-winning-strawberry-jam-bars/,,,
593.0,72.0,Desserts,33.0,"{'@type': 'NutritionInformation', 'calories': ' 593 calories', 'fatContent': '33g fat (21g saturated fat)', 'cholesterolContent': '107mg cholesterol', 'sodiumContent': '432mg sodium', 'carbohydrateContent': '72g carbohydrate (53g sugars', 'fiberContent': '4g fiber)', 'proteinContent': '5g protein.'}",5.0,5.0,1.0,taste_of_home,Layered Yellow Cake with Chocolate Buttercream,https://www.tasteofhome.com/recipes/layered-yellow-cake-with-chocolate-buttercream/,,,
147.0,24.0,Desserts,5.0,"{'@type': 'NutritionInformation', 'calories': ' 147 calories', 'fatContent': '5g fat (3g saturated fat)', 'cholesterolContent': '6mg cholesterol', 'sodiumContent': '97mg sodium', 'carbohydrateContent': '24g carbohydrate (16g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '2g protein.'}",2.0,4.826087,23.0,taste_of_home,Peanut Butter Cereal Treats,https://www.tasteofhome.com/recipes/peanut-butter-cereal-treats/,,,
159.0,30.0,Desserts,4.0,"{'@type': 'NutritionInformation', 'calories': ' 159 calories', 'fatContent': '4g fat (2g saturated fat)', 'cholesterolContent': '7mg cholesterol', 'sodiumContent': '197mg sodium', 'carbohydrateContent': '30g carbohydrate (17g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein. '}",1.0,4.6969695,33.0,taste_of_home,Chocolaty S'mores Bars,https://www.tasteofhome.com/recipes/chocolaty-s-mores-bars/,,,
195.0,27.0,Desserts,10.0,"{'@type': 'NutritionInformation', 'calories': ' 195 calories', 'fatContent': '10g fat (6g saturated fat)', 'cholesterolContent': '23mg cholesterol', 'sodiumContent': '72mg sodium', 'carbohydrateContent': '27g carbohydrate (16g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '2g protein. '}",2.0,4.866667,30.0,taste_of_home,Winning Apricot Bars,https://www.tasteofhome.com/recipes/winning-apricot-bars/,,,
326.0,25.0,"Breakfast,Brunch",20.0,"{'@type': 'NutritionInformation', 'calories': ' 326 calories', 'fatContent': '20g fat (5g saturated fat)', 'cholesterolContent': '118mg cholesterol', 'sodiumContent': '735mg sodium', 'carbohydrateContent': '25g carbohydrate (6g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '12g protein.'}",12.0,5.0,3.0,taste_of_home,Air-Fryer Ham and Egg Pockets,https://www.tasteofhome.com/recipes/air-fryer-ham-and-egg-pockets/,,,
352.0,43.0,Desserts,19.0,"{'@type': 'NutritionInformation', 'calories': ' 352 calories', 'fatContent': '19g fat (14g saturated fat)', 'cholesterolContent': '52mg cholesterol', 'sodiumContent': '283mg sodium', 'carbohydrateContent': '43g carbohydrate (28g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '3g protein. '}",3.0,5.0,2.0,taste_of_home,Orange and Pear Upside-Down Cake,https://www.tasteofhome.com/recipes/orange-and-pear-upside-down-cake/,,,
443.0,48.0,Desserts,27.0,"{'@type': 'NutritionInformation', 'calories': ' 443 calories', 'fatContent': '27g fat (6g saturated fat)', 'cholesterolContent': '31mg cholesterol', 'sodiumContent': '372mg sodium', 'carbohydrateContent': '48g carbohydrate (31g sugars', 'fiberContent': '3g fiber)', 'proteinContent': '8g protein. '}",8.0,4.923077,13.0,taste_of_home,Giant Buckeye Cookie,https://www.tasteofhome.com/recipes/giant-buckeye-cookie/,,,
274.0,34.0,Desserts,14.0,"{'@type': 'NutritionInformation', 'calories': ' 274 calories', 'fatContent': '14g fat (6g saturated fat)', 'cholesterolContent': '26mg cholesterol', 'sodiumContent': '217mg sodium', 'carbohydrateContent': '34g carbohydrate (23g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '5g protein. '}",5.0,4.7647057,17.0,taste_of_home,Cream Cheese Chocolate Cupcakes,https://www.tasteofhome.com/recipes/cream-cheese-chocolate-cupcakes/,,,
150.0,15.0,Desserts,10.0,"{'@type': 'NutritionInformation', 'calories': ' 150 calories', 'fatContent': '10g fat (4g saturated fat)', 'cholesterolContent': '25mg cholesterol', 'sodiumContent': '88mg sodium', 'carbohydrateContent': '15g carbohydrate (11g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein. '}",1.0,5.0,1.0,taste_of_home,Chewy Cinnamon Bars,https://www.tasteofhome.com/recipes/chewy-cinnamon-bars/,,,
278.0,40.0,"Breakfast,Brunch",12.0,"{'@type': 'NutritionInformation', 'calories': ' 278 calories', 'fatContent': '12g fat (5g saturated fat)', 'cholesterolContent': '56mg cholesterol', 'sodiumContent': '263mg sodium', 'carbohydrateContent': '40g carbohydrate (22g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '5g protein. '}",5.0,4.71875,32.0,taste_of_home,Banana Nut Muffins,https://www.tasteofhome.com/recipes/banana-nut-muffins/,,,
238.0,36.0,"Breakfast,Brunch",9.0,"{'@type': 'NutritionInformation', 'calories': ' 238 calories', 'fatContent': '9g fat (5g saturated fat)', 'cholesterolContent': '57mg cholesterol', 'sodiumContent': '209mg sodium', 'carbohydrateContent': '36g carbohydrate (19g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '4g protein. '}",4.0,4.5084743,59.0,taste_of_home,Frozen Blueberry Muffins,https://www.tasteofhome.com/recipes/frozen-blueberry-muffins/,,,
215.0,24.0,Desserts,13.0,"{'@type': 'NutritionInformation', 'calories': ' 215 calories', 'fatContent': '13g fat (7g saturated fat)', 'cholesterolContent': '41mg cholesterol', 'sodiumContent': '113mg sodium', 'carbohydrateContent': '24g carbohydrate (15g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '3g protein. '}",3.0,4.909091,11.0,taste_of_home,Strawberry Rhubarb Cheesecake Bars,https://www.tasteofhome.com/recipes/strawberry-rhubarb-cheesecake-bars/,,,
207.0,31.0,Desserts,9.0,"{'@type': 'NutritionInformation', 'calories': ' 207 calories', 'fatContent': '9g fat (4g saturated fat)', 'cholesterolContent': '26mg cholesterol', 'sodiumContent': '188mg sodium', 'carbohydrateContent': '31g carbohydrate (22g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '3g protein. '}",3.0,5.0,4.0,taste_of_home,Chocolate Chip & Pecan Meringue Bars,https://www.tasteofhome.com/recipes/chocolate-chip-pecan-meringue-bars/,,,
157.0,21.0,Desserts,8.0,"{'@type': 'NutritionInformation', 'calories': ' 157 calories', 'fatContent': '8g fat (3g saturated fat)', 'cholesterolContent': '25mg cholesterol', 'sodiumContent': '54mg sodium', 'carbohydrateContent': '21g carbohydrate (16g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '2g protein. '}",2.0,4.714286,49.0,taste_of_home,Favorite Pecan Pie Bars,https://www.tasteofhome.com/recipes/favorite-pecan-pie-bars/,,,
272.0,37.0,"Breakfast,Brunch",12.0,"{'@type': 'NutritionInformation', 'calories': ' 272 calories', 'fatContent': '12g fat (3g saturated fat)', 'cholesterolContent': '41mg cholesterol', 'sodiumContent': '258mg sodium', 'carbohydrateContent': '37g carbohydrate (18g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '4g protein. '}",4.0,4.75,28.0,taste_of_home,Lemon-Raspberry Streusel Muffins,https://www.tasteofhome.com/recipes/lemon-raspberry-streusel-muffins/,,,
230.0,32.0,Snacks,12.0,"{'@type': 'NutritionInformation', 'calories': ' 230 calories', 'fatContent': '12g fat (6g saturated fat)', 'cholesterolContent': '22mg cholesterol', 'sodiumContent': '343mg sodium', 'carbohydrateContent': '32g carbohydrate (23g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein. '}",1.0,4.96875,32.0,taste_of_home,Courtside Caramel Corn,https://www.tasteofhome.com/recipes/courtside-caramel-corn/,,,
340.0,44.0,"Breakfast,Brunch",16.0,"{'@type': 'NutritionInformation', 'calories': ' 340 calories', 'fatContent': '16g fat (9g saturated fat)', 'cholesterolContent': '83mg cholesterol', 'sodiumContent': '299mg sodium', 'carbohydrateContent': '44g carbohydrate (28g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '5g protein. '}",5.0,4.870968,93.0,taste_of_home,Cinnamon Coffee Cake,https://www.tasteofhome.com/recipes/cinnamon-coffee-cake/,,,
245.0,31.0,"Breakfast,Brunch,Desserts",10.0,"{'@type': 'NutritionInformation', 'calories': ' 245 calories', 'fatContent': '10g fat (6g saturated fat)', 'cholesterolContent': '97mg cholesterol', 'sodiumContent': '306mg sodium', 'carbohydrateContent': '31g carbohydrate (21g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '8g protein. '}",8.0,4.923077,13.0,taste_of_home,Cherry Cheese Blintzes,https://www.tasteofhome.com/recipes/cherry-cheese-blintzes/,,,
197.0,20.0,"Breakfast,Brunch",12.0,"{'@type': 'NutritionInformation', 'calories': ' 197 calories', 'fatContent': '12g fat (4g saturated fat)', 'cholesterolContent': '33mg cholesterol', 'sodiumContent': '130mg sodium', 'carbohydrateContent': '20g carbohydrate (3g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '3g protein. '}",3.0,5.0,21.0,taste_of_home,Puff Pastry Danishes,https://www.tasteofhome.com/recipes/puff-pastry-danishes/,,,
181.0,27.0,"Breakfast,Brunch",7.0,"{'@type': 'NutritionInformation', 'calories': ' 181 calories', 'fatContent': '7g fat (3g saturated fat)', 'cholesterolContent': '38mg cholesterol', 'sodiumContent': '149mg sodium', 'carbohydrateContent': '27g carbohydrate (17g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '3g protein. '}",3.0,4.751678,149.0,taste_of_home,Lemon Blueberry Bread,https://www.tasteofhome.com/recipes/lemon-blueberry-bread/,,,
449.0,54.0,"Breakfast,Brunch",19.0,"{'@type': 'NutritionInformation', 'calories': ' 449 calories', 'fatContent': '19g fat (11g saturated fat)', 'cholesterolContent': '106mg cholesterol', 'sodiumContent': '654mg sodium', 'carbohydrateContent': '54g carbohydrate (15g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '15g protein. '}",15.0,4.909091,33.0,taste_of_home,Orange Ricotta Pancakes,https://www.tasteofhome.com/recipes/orange-ricotta-pancakes/,,,
218.0,33.0,"Breakfast,Brunch",8.0,"{'@type': 'NutritionInformation', 'calories': ' 218 calories', 'fatContent': '8g fat (5g saturated fat)', 'cholesterolContent': '55mg cholesterol', 'sodiumContent': '188mg sodium', 'carbohydrateContent': '33g carbohydrate (16g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '3g protein.'}",3.0,4.625,64.0,taste_of_home,Overnight Cherry Danish,https://www.tasteofhome.com/recipes/overnight-cherry-danish/,,,
428.0,60.0,"Breakfast,Brunch",20.0,"{'@type': 'NutritionInformation', 'calories': ' 428 calories', 'fatContent': '20g fat (12g saturated fat)', 'cholesterolContent': '76mg cholesterol', 'sodiumContent': '233mg sodium', 'carbohydrateContent': '60g carbohydrate (45g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '4g protein. '}",4.0,4.571429,28.0,taste_of_home,Blueberries and Cream Coffee Cake,https://www.tasteofhome.com/recipes/blueberries-and-cream-coffee-cake/,,,
476.0,57.0,"Breakfast,Brunch",26.0,"{'@type': 'NutritionInformation', 'calories': ' 476 calories', 'fatContent': '26g fat (11g saturated fat)', 'cholesterolContent': '66mg cholesterol', 'sodiumContent': '323mg sodium', 'carbohydrateContent': '57g carbohydrate (30g sugars', 'fiberContent': '3g fiber)', 'proteinContent': '6g protein. '}",6.0,4.4615383,65.0,taste_of_home,Blueberry Streusel Coffee Cake,https://www.tasteofhome.com/recipes/blueberry-streusel-coffee-cake/,,,
228.0,33.0,"Breakfast,Brunch",9.0,"{'@type': 'NutritionInformation', 'calories': ' 228 calories', 'fatContent': '9g fat (1g saturated fat)', 'cholesterolContent': '38mg cholesterol', 'sodiumContent': '195mg sodium', 'carbohydrateContent': '33g carbohydrate (17g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '4g protein. '}",4.0,4.3846154,52.0,taste_of_home,Blueberry Yogurt Muffins,https://www.tasteofhome.com/recipes/blueberry-yogurt-muffins/,,,
220.0,31.0,"Breakfast,Brunch",9.0,"{'@type': 'NutritionInformation', 'calories': ' 220 calories', 'fatContent': '9g fat (5g saturated fat)', 'cholesterolContent': '48mg cholesterol', 'sodiumContent': '274mg sodium', 'carbohydrateContent': '31g carbohydrate (7g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '5g protein. '}",5.0,4.1973686,76.0,taste_of_home,Blueberry Scones,https://www.tasteofhome.com/recipes/blueberry-scones/,,,
326.0,15.0,"Breakfast,Brunch",23.0,"{'@type': 'NutritionInformation', 'calories': ' 326 calories', 'fatContent': '23g fat (13g saturated fat)', 'cholesterolContent': '234mg cholesterol', 'sodiumContent': '378mg sodium', 'carbohydrateContent': '15g carbohydrate (3g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '13g protein.'}",13.0,5.0,1.0,taste_of_home,Cottage Cheese Pancakes,https://www.tasteofhome.com/recipes/cottage-cheese-pancakes/,,,
658.0,84.0,"Breakfast,Brunch",31.0,"{'@type': 'NutritionInformation', 'calories': ' 658 calories', 'fatContent': '31g fat (17g saturated fat)', 'cholesterolContent': '218mg cholesterol', 'sodiumContent': '584mg sodium', 'carbohydrateContent': '84g carbohydrate (39g sugars', 'fiberContent': '4g fiber)', 'proteinContent': '14g protein. '}",14.0,4.5185184,27.0,taste_of_home,Bananas Foster Baked French Toast,https://www.tasteofhome.com/recipes/bananas-foster-baked-french-toast/,,,
340.0,29.0,"Breakfast,Brunch",19.0,"{'@type': 'NutritionInformation', 'calories': ' 340 calories', 'fatContent': '19g fat (10g saturated fat)', 'cholesterolContent': '283mg cholesterol', 'sodiumContent': '237mg sodium', 'carbohydrateContent': '29g carbohydrate (13g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '14g protein. '}",14.0,5.0,3.0,taste_of_home,Fruit-Topped Blintzes,https://www.tasteofhome.com/recipes/fruit-topped-blintzes/,,,
322.0,46.0,"Breakfast,Brunch",13.0,"{'@type': 'NutritionInformation', 'calories': ' 322 calories', 'fatContent': '13g fat (7g saturated fat)', 'cholesterolContent': '75mg cholesterol', 'sodiumContent': '492mg sodium', 'carbohydrateContent': '46g carbohydrate (27g sugars', 'fiberContent': '3g fiber)', 'proteinContent': '7g protein. '}",7.0,4.835443,79.0,taste_of_home,Fruity Baked Oatmeal,https://www.tasteofhome.com/recipes/fruity-baked-oatmeal/,,,
188.0,28.0,"Breakfast,Brunch",6.0,"{'@type': 'NutritionInformation', 'calories': ' 188 calories', 'fatContent': '6g fat (1g saturated fat)', 'cholesterolContent': '19mg cholesterol', 'sodiumContent': '201mg sodium', 'carbohydrateContent': '28g carbohydrate (11g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '5g protein.  <b>Diabetic Exchanges</b>: 2 starch'}",5.0,5.0,2.0,taste_of_home,Double-Berry Quick Bread,https://www.tasteofhome.com/recipes/double-berry-quick-bread/,,,
212.0,38.0,"Breakfast,Brunch",6.0,"{'@type': 'NutritionInformation', 'calories': ' 212 calories', 'fatContent': '6g fat (1g saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '186mg sodium', 'carbohydrateContent': '38g carbohydrate (25g sugars', 'fiberContent': '4g fiber)', 'proteinContent': '5g protein. '}",5.0,5.0,1.0,taste_of_home,Air-Fryer Breakfast Cookies,https://www.tasteofhome.com/recipes/air-fryer-breakfast-cookies/,,,
144.0,19.0,"Brunch,Desserts",6.0,"{'@type': 'NutritionInformation', 'calories': ' 144 calories', 'fatContent': '6g fat (4g saturated fat)', 'cholesterolContent': '33mg cholesterol', 'sodiumContent': '170mg sodium', 'carbohydrateContent': '19g carbohydrate (3g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '3g protein.'}",3.0,5.0,2.0,taste_of_home,Traditional Scones,https://www.tasteofhome.com/recipes/traditional-scones/,,,
440.0,30.0,"Breakfast,Brunch",26.0,"{'@type': 'NutritionInformation', 'calories': ' 440 calories', 'fatContent': '26g fat (10g saturated fat)', 'cholesterolContent': '138mg cholesterol', 'sodiumContent': '1215mg sodium', 'carbohydrateContent': '30g carbohydrate (7g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '22g protein.'}",22.0,5.0,3.0,taste_of_home,Prosciutto-Pesto Breakfast Strata,https://www.tasteofhome.com/recipes/prosciutto-pesto-breakfast-strata/,,,
161.0,23.0,"Breakfast,Brunch,Side Dishes",5.0,"{'@type': 'NutritionInformation', 'calories': ' 161 calories', 'fatContent': '5g fat (2g saturated fat)', 'cholesterolContent': '79mg cholesterol', 'sodiumContent': '274mg sodium', 'carbohydrateContent': '23g carbohydrate (2g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '6g protein. '}",6.0,5.0,1.0,taste_of_home,Wild Rice Pancakes,https://www.tasteofhome.com/recipes/wild-rice-pancakes/,,,
